Id,year,month,day,precip,tmax,tmin,basin_cfs,runoff (same in datafile),delta_e
2248,2008,11,25,0,47.6,27.1,2.01568,1.8,-0.21568
2249,2008,11,26,0,51.4,31.6,2.014205,1.8,-0.214205
2250,2008,11,27,0.06,42.4,33.1,2.054425,1.8,-0.254425
2251,2008,11,28,0,43,30.3,2.01141,1.7,-0.31141
2252,2008,11,29,0,46,28.7,2.010007,1.7,-0.310007
2253,2008,11,30,0,50.2,31.5,2.008623,1.7,-0.308623
2254,2008,12,1,0,55.5,32.2,2.007265,1.7,-0.307265
2255,2008,12,2,0,64.1,36.3,2.007691,1.7,-0.307691
2256,2008,12,3,0,55.2,25.3,2.004601,1.7,-0.304601
2257,2008,12,4,0,43.1,24,2.003268,1.7,-0.303268
2258,2008,12,5,0,38.3,18.1,2.00194,1.7,-0.30194
2259,2008,12,6,0,41.5,19.8,2.000617,1.8,-0.200617
2260,2008,12,7,0,50.8,28.1,1.999299,1.7,-0.299299
2261,2008,12,8,0,50.1,29.4,1.997985,1.7,-0.297985
2262,2008,12,9,0,40,17.9,1.999576,1.7,-0.299576
2263,2008,12,10,0,35.5,14,1.995375,1.6,-0.395375
2264,2008,12,11,0,49.9,23.7,1.994074,1.5,-0.494074
2265,2008,12,12,0,44.8,25.4,1.992778,1.4,-0.592778
2266,2008,12,13,0.08,48.5,29,1.991485,1.3,-0.691485
2267,2008,12,14,0,38.5,7.8,1.990197,1.3,-0.690197
2268,2008,12,15,0,23.9,7.4,1.988913,1.2,-0.788913
2269,2008,12,16,0.09,25.2,13.6,1.987632,1.2,-0.787632
2270,2008,12,17,0,27.1,7.4,1.986355,1.2,-0.786355
2271,2008,12,18,0.09,26.9,8.6,1.985082,1.2,-0.785082
2272,2008,12,19,0,33.2,17.8,1.983812,1.1,-0.883812
2273,2008,12,20,0.06,31.7,13.1,1.982546,1,-0.982546
2274,2008,12,21,0,28.5,11.4,1.981283,0.97,-1.011283
2275,2008,12,22,0,41,18.7,1.980024,0.93,-1.050024
2276,2008,12,23,0.01,37,14.5,1.978836,0.89,-1.088836
2277,2008,12,24,0,28.1,7.9,1.977515,0.87,-1.107515
2278,2008,12,25,0.11,32.8,13.4,1.976266,0.85,-1.126266
2279,2008,12,26,0.65,32.8,11.6,1.975019,0.82,-1.155019
2280,2008,12,27,0,19.9,-0.5,1.973776,0.78,-1.193776
2281,2008,12,28,0,30.1,3.2,1.972536,0.75,-1.222536
2282,2008,12,29,0,43.7,24.4,1.971299,0.74,-1.231299
2283,2008,12,30,0,53.6,28.6,1.970065,0.73,-1.240065
2284,2008,12,31,0,46.8,22.8,1.968834,0.73,-1.238834
2285,2009,1,1,0,47.7,25.7,1.967605,0.76,-1.207605
2286,2009,1,2,0,50.6,28.2,1.96638,0.79,-1.17638
2287,2009,1,3,0.08,51.5,20.9,2.023483,0.76,-1.263483
2288,2009,1,4,0,24.7,4.2,1.964125,0.76,-1.204125
2289,2009,1,5,0,23.9,0.4,1.962896,0.75,-1.212896
2290,2009,1,6,0.01,32.2,14.6,1.961671,0.75,-1.211671
2291,2009,1,7,0,40.6,23.4,1.960449,0.75,-1.210449
2292,2009,1,8,0,53.7,27.5,1.95923,0.76,-1.19923
2293,2009,1,9,0.03,55,25.2,2.0036,0.76,-1.2436
2294,2009,1,10,0,34.8,15.1,1.956943,0.78,-1.176943
2295,2009,1,11,0,42.8,18,1.955725,0.79,-1.165725
2296,2009,1,12,0,46.8,26,1.954511,0.86,-1.094511
2297,2009,1,13,0,45.5,24.1,1.9533,0.84,-1.1133
2298,2009,1,14,0,49.3,24.8,1.952093,0.87,-1.082093
2299,2009,1,15,0,48.6,24.4,1.950888,0.86,-1.090888
2300,2009,1,16,0,45.1,23.5,1.949688,0.89,-1.059688
2301,2009,1,17,0,47.3,24.8,1.948489,0.92,-1.028489
2302,2009,1,18,0,45.2,23.8,1.947293,0.91,-1.037293
2303,2009,1,19,0,48.2,24,1.946101,0.89,-1.056101
2304,2009,1,20,0,48.5,25.4,1.944914,0.87,-1.074914
2305,2009,1,21,0,48.5,26.8,1.943731,0.83,-1.113731
2306,2009,1,22,0,50,31.5,1.942557,0.82,-1.122557
2307,2009,1,23,0.17,52.4,36,2.120351,0.82,-1.300351
2308,2009,1,24,0.18,48.4,34,2.160951,0.9,-1.260951
2309,2009,1,25,0.81,46.4,30.3,2.254578,0.93,-1.324578
2310,2009,1,26,0.28,33.4,19.3,1.938716,0.89,-1.048716
2311,2009,1,27,0.17,22.7,8.9,1.937488,0.86,-1.077488
2312,2009,1,28,0,26.7,7,1.936269,0.84,-1.096269
2313,2009,1,29,0,37.7,15.7,1.935053,0.83,-1.105053
2314,2009,1,30,0,37.8,15.6,1.933847,0.81,-1.123847
2315,2009,1,31,0,44.8,22.7,1.932644,0.8,-1.132644
2316,2009,2,1,0,47.8,20.4,1.931449,0.79,-1.141449
2317,2009,2,2,0,38.2,19,1.930254,0.78,-1.150254
2318,2009,2,3,0,45.3,22.1,1.929066,0.78,-1.149066
2319,2009,2,4,0,48,24.5,1.927883,0.77,-1.157883
2320,2009,2,5,0,48.6,25.5,1.926704,0.77,-1.156704
2321,2009,2,6,0,48.7,29.7,1.925794,0.77,-1.155794
2322,2009,2,7,0.61,41,28.5,1.950553,0.77,-1.180553
2323,2009,2,8,0.99,33.5,27.9,1.92386,0.77,-1.15386
2324,2009,2,9,0.24,33.1,25.1,1.922123,0.78,-1.142123
2325,2009,2,10,0.16,30.9,18.5,1.920943,0.78,-1.140943
2326,2009,2,11,0,30.1,11.4,1.919781,0.78,-1.139781
2327,2009,2,12,0.09,34.1,15,1.918623,0.79,-1.128623
2328,2009,2,13,0.26,25,9.4,1.917468,0.8,-1.117468
2329,2009,2,14,0.14,27.8,10.4,1.916317,0.82,-1.096317
2330,2009,2,15,0,30.9,10.3,1.915169,0.8,-1.115169
2331,2009,2,16,0,34.9,14,1.914024,0.8,-1.114024
2332,2009,2,17,0.25,38.4,22.5,1.914623,0.8,-1.114623
2333,2009,2,18,0,36.1,15.4,1.911748,0.8,-1.111748
2334,2009,2,19,0,35.9,14.8,1.910612,0.8,-1.110612
2335,2009,2,20,0,38.6,17.3,1.909478,0.8,-1.109478
2336,2009,2,21,0,48,20.7,1.908348,0.8,-1.108348
2337,2009,2,22,0,46.3,24.2,1.907219,0.8,-1.107219
2338,2009,2,23,0,48.7,33.3,1.906136,0.81,-1.096136
2339,2009,2,24,0,51.3,32.2,1.905818,0.82,-1.085818
2340,2009,2,25,0,53.8,31.8,1.909703,0.83,-1.079703
2341,2009,2,26,0,48.4,27.9,1.903018,0.85,-1.053018
2342,2009,2,27,0,46.7,22.7,1.901647,0.87,-1.031647
2343,2009,2,28,0,35.3,17.1,1.900713,0.89,-1.010713
2344,2009,3,1,0,47.1,20.2,1.89942,0.93,-0.96942
2345,2009,3,2,0,57.6,34.8,1.906314,1,-0.906314
2346,2009,3,3,0,54.5,40.3,1.916614,1.1,-0.816614
2347,2009,3,4,0,53.5,39.2,1.934144,1,-0.934144
2348,2009,3,5,0.27,43.6,20.2,1.914966,1,-0.914966
2349,2009,3,6,0,37,14.8,1.904281,1,-0.904281
2350,2009,3,7,0.06,35.2,15.6,1.901302,1,-0.901302
2351,2009,3,8,0,37.3,13.9,1.898671,1,-0.898671
2352,2009,3,9,0,45.4,23.5,1.896323,1,-0.896323
2353,2009,3,10,0.12,37.3,12.5,1.894445,1,-0.894445
2354,2009,3,11,0,37.3,9.7,1.892285,1,-0.892285
2355,2009,3,12,0,43.3,18.2,1.890516,1,-0.890516
2356,2009,3,13,0,40.6,18.7,1.888874,1,-0.888874
2357,2009,3,14,0,44.9,18.2,1.887338,1,-0.887338
2358,2009,3,15,0,53.8,25.3,1.889194,1,-0.889194
2359,2009,3,16,0,52.5,30.2,1.88978,1,-0.88978
2360,2009,3,17,0,58.9,35.2,1.893863,1.1,-0.793863
2361,2009,3,18,0,59.8,35.1,1.946694,1.1,-0.846694
2362,2009,3,19,0,57.7,34.7,1.974534,1.1,-0.874534
2363,2009,3,20,0,61,36.2,2.054627,1.1,-0.954627
2364,2009,3,21,0,62.5,38.5,2.158647,1.2,-0.958647
2365,2009,3,22,0,58.4,37.5,2.199047,1.2,-0.999047
2366,2009,3,23,0.34,41.6,25.7,2.103008,1.1,-1.003008
2367,2009,3,24,0,39.9,21.1,2.05698,1.2,-0.85698
2368,2009,3,25,0,43.3,21.2,2.028531,1.1,-0.928531
2369,2009,3,26,0.16,45.7,28.3,2.082417,1.1,-0.982417
2370,2009,3,27,0,34.9,15.8,1.984787,1.1,-0.884787
2371,2009,3,28,0,43,17.7,1.965924,1.1,-0.865924
2372,2009,3,29,0,56,28.9,1.953421,1,-0.953421
2373,2009,3,30,0,48.3,19.7,1.937487,0.99,-0.947487
2374,2009,3,31,0,38.3,17.9,1.925715,0.99,-0.935715
2375,2009,4,1,0,49.2,22,1.915558,0.96,-0.955558
2376,2009,4,2,0,40.7,25.4,1.906722,0.97,-0.936722
2377,2009,4,3,0.11,53.4,25.9,2.028881,0.91,-1.118881
2378,2009,4,4,0.42,33.5,19.9,1.909227,0.94,-0.969227
2379,2009,4,5,0,37.5,21.1,1.90074,0.97,-0.93074
2380,2009,4,6,0,45,22.7,1.893631,1,-0.893631
2381,2009,4,7,0,55,27.7,1.888061,1,-0.888061
2382,2009,4,8,0,63.2,33.3,1.959684,1,-0.959684
2383,2009,4,9,0.02,44.5,30.6,2.025726,1,-1.025726
2384,2009,4,10,0,50.6,31.9,1.926772,1,-0.926772
2385,2009,4,11,0.14,52.4,32.8,2.418305,1.1,-1.318305
2386,2009,4,12,0.17,42.1,31,2.071745,1.1,-0.971745
2387,2009,4,13,0,53.1,31.6,1.99421,1,-0.99421
2388,2009,4,14,0.02,60.5,35.4,2.558301,1.1,-1.458301
2389,2009,4,15,0.43,44.9,25.3,2.161722,1.1,-1.061722
2390,2009,4,16,0.08,34.3,22,2.080986,1,-1.080986
2391,2009,4,17,0.06,34.7,24.1,2.040723,1.1,-0.940723
2392,2009,4,18,0,46.9,30,2.003666,1.1,-0.903666
2393,2009,4,19,0,54.8,32.9,1.981209,1,-0.981209
2394,2009,4,20,0,61.7,35.9,1.998268,1.1,-0.898268
2395,2009,4,21,0,65.1,40.4,2.04704,1.2,-0.84704
2396,2009,4,22,0,70.1,44,2.344284,1.4,-0.944284
2397,2009,4,23,0,70.6,46,2.733525,1.6,-1.133525
2398,2009,4,24,0,68.5,45.5,2.8653,1.8,-1.0653
2399,2009,4,25,0.27,57.1,33.4,3.138543,1.9,-1.238543
2400,2009,4,26,0.34,39.3,28.9,2.563315,1.8,-0.763315
2401,2009,4,27,0,46.3,26,2.45207,1.8,-0.65207
2402,2009,4,28,0,57.3,25.8,2.389228,1.9,-0.489228
2403,2009,4,29,0,58.1,31.9,2.347915,2,-0.347915
2404,2009,4,30,0,61.9,32.2,2.464128,2.2,-0.264128
2405,2009,5,1,0,66.2,35.5,2.930746,2.5,-0.430746
2406,2009,5,2,0.15,60.3,38.7,7.459498,3.1,-4.359498
2407,2009,5,3,0.09,57.1,42.1,5.800653,3.2,-2.600653
2408,2009,5,4,0.01,61.7,38.7,7.347161,3.5,-3.847161
2409,2009,5,5,0,60.2,38.7,7.401765,3.8,-3.601765
2410,2009,5,6,0,68.8,43.4,8.399486,4.3,-4.099486
2411,2009,5,7,0,71.2,42.7,9.145393,4.7,-4.445393
2412,2009,5,8,0,68.8,37.9,9.448494,5.1,-4.348494
2413,2009,5,9,0,56.8,33.8,8.531931,5.4,-3.131931
2414,2009,5,10,0,62.7,33.8,9.269673,6,-3.269673
2415,2009,5,11,0,64.4,39,9.762068,7,-2.762068
2416,2009,5,12,0,74.7,43.7,11.390906,8.6,-2.790906
2417,2009,5,13,0,70,40.6,12.109096,10,-2.109096
2418,2009,5,14,0,55,32.6,12.110454,10,-2.110454
2419,2009,5,15,0,69.3,37.5,13.139459,11,-2.139459
2420,2009,5,16,0,65,40.1,13.260136,10,-3.260136
2421,2009,5,17,0,70.5,43.9,14.746422,13,-1.746422
2422,2009,5,18,0,77.8,50.3,16.132309,12,-4.132309
2423,2009,5,19,0,84.2,54.4,18.069424,13,-5.069424
2424,2009,5,20,0,75.4,53.3,17.128464,16,-1.128464
2425,2009,5,21,0,73.1,47.9,17.436715,18,0.563285
2426,2009,5,22,0,71.9,44.7,17.680971,20,2.319029
2427,2009,5,23,0,72.8,50.5,36.508685,20,-16.508685
2428,2009,5,24,0.06,67.9,45.6,35.138698,20,-15.138698
2429,2009,5,25,0.07,64.9,41.3,30.022832,19,-11.022832
2430,2009,5,26,0.04,64,40.5,28.747465,18,-10.747465
2431,2009,5,27,0,67.1,42.7,28.150611,18,-10.150611
2432,2009,5,28,0,71.3,47.2,27.439161,18,-9.439161
2433,2009,5,29,0,75.7,51.4,26.64745,19,-7.64745
2434,2009,5,30,0,75.4,51.6,26.00901,19,-7.00901
2435,2009,5,31,0.08,70.1,47.5,39.702114,20,-19.702114
2436,2009,6,1,0,71.9,48.5,31.680658,20,-11.680658
2437,2009,6,2,0.08,69.2,46.4,33.692052,19,-14.692052
2438,2009,6,3,0,72.6,45.8,34.639057,19,-15.639057
2439,2009,6,4,0,72.2,47.4,33.072772,19,-14.072772
2440,2009,6,5,0.06,70.8,46.8,35.870245,18,-17.870245
2441,2009,6,6,0,63.1,41.2,33.619582,18,-15.619582
2442,2009,6,7,0.01,60.3,37.5,32.656196,18,-14.656196
2443,2009,6,8,0,64.4,39.9,32.109278,18,-14.109278
2444,2009,6,9,0.02,64.7,45,30.978476,17,-13.978476
2445,2009,6,10,0.05,63.9,43.5,32.218963,17,-15.218963
2446,2009,6,11,0.17,61.6,42.4,32.770709,17,-15.770709
2447,2009,6,12,0.15,58,42.4,33.036152,17,-16.036152
2448,2009,6,13,0.11,60.9,43.4,33.794992,17,-16.794992
2449,2009,6,14,0.07,57.7,42.6,31.205816,18,-13.205816
2450,2009,6,15,0.09,63.7,41.2,33.059701,18,-15.059701
2451,2009,6,16,0,66.2,45.3,29.452669,18,-11.452669
2452,2009,6,17,0.28,63.7,44.8,34.057108,18,-16.057108
2453,2009,6,18,0.12,62,42.3,31.344709,17,-14.344709
2454,2009,6,19,0,67.4,43.4,28.296206,16,-12.296206
2455,2009,6,20,0,76.4,48.3,27.043543,17,-10.043543
2456,2009,6,21,0.28,63.9,41.9,30.682122,18,-12.682122
2457,2009,6,22,0,69.2,42.4,26.054354,18,-8.054354
2458,2009,6,23,0,68.9,41.7,24.621183,18,-6.621183
2459,2009,6,24,0,75.8,47.7,23.428472,18,-5.428472
2460,2009,6,25,0,84.1,56.7,23.009921,18,-5.009921
2461,2009,6,26,0.06,78.4,52.6,21.764439,17,-4.764439
2462,2009,6,27,0.06,73.7,51.7,20.432735,17,-3.432735
2463,2009,6,28,0,79.4,52.1,19.24235,17,-2.24235
2464,2009,6,29,0,82.7,55.6,18.2839,17,-1.2839
2465,2009,6,30,0,84.9,60.4,17.274847,18,0.725153
2466,2009,7,1,0.08,82.7,56.4,16.251462,17,0.748538
2467,2009,7,2,0.24,80.1,55,20.971988,16,-4.971988
2468,2009,7,3,0.51,65.3,50.9,23.149065,16,-7.149065
2469,2009,7,4,0.07,76,50.2,17.498828,16,-1.498828
2470,2009,7,5,0,76.6,51.9,16.72083,15,-1.72083
2471,2009,7,6,0,82.9,52.3,15.954522,14,-1.954522
2472,2009,7,7,0,83.6,56.5,15.82878,15,-0.82878
2473,2009,7,8,0,81.6,57.9,14.618611,15,0.381389
2474,2009,7,9,0,80.7,53.3,13.759581,15,1.240419
2475,2009,7,10,0,82.2,51.3,12.969773,15,2.030227
2476,2009,7,11,0,84.2,56.7,12.238314,16,3.761686
2477,2009,7,12,0,82.8,59,11.54206,16,4.45794
2478,2009,7,13,0,86.3,60,10.935331,15,4.064669
2479,2009,7,14,0,83.7,53.7,10.291681,15,4.708319
2480,2009,7,15,0,79.4,51.9,9.774049,15,5.225951
2481,2009,7,16,0,87.2,56.6,9.270342,14,4.729658
2482,2009,7,17,0,90.3,61.8,8.799832,14,5.200168
2483,2009,7,18,0,91.8,66.1,8.370588,14,5.629412
2484,2009,7,19,0.01,90.8,65.2,9.843888,13,3.156112
2485,2009,7,20,0,88.2,66.4,7.899018,13,5.100982
2486,2009,7,21,0.15,82.2,62.9,9.270218,12,2.729782
2487,2009,7,22,0,83.9,62.4,7.486577,12,4.513423
2488,2009,7,23,0.06,86.1,64.8,7.310489,12,4.689511
2489,2009,7,24,0.08,85.6,61.8,7.016602,11,3.983398
2490,2009,7,25,0.03,82.1,59.1,6.915786,11,4.084214
2491,2009,7,26,0.03,80.8,59,6.874633,11,4.125367
2492,2009,7,27,0.09,84,60.2,7.578686,10,2.421314
2493,2009,7,28,0,86.9,61.4,6.274361,10,3.725639
2494,2009,7,29,0,85.8,59.1,8.946911,9.5,0.553089
2495,2009,7,30,0,84.4,58.4,6.181618,9.2,3.018382
2496,2009,7,31,0,77.8,57.4,5.920662,9.1,3.179338
2497,2009,8,1,0,83.2,57.7,13.94236,8.9,-5.04236
2498,2009,8,2,0.01,85,60.6,18.657743,8.7,-9.957743
2499,2009,8,3,0,86.5,63.3,7.796647,8.5,0.703353
2500,2009,8,4,0,84.2,63.2,7.333406,8.2,0.866594
2501,2009,8,5,0,84.9,62.7,6.987248,8,1.012752
2502,2009,8,6,0,85.4,64.2,6.673006,7.8,1.126994
2503,2009,8,7,0,78,47.8,6.380971,7.5,1.119029
2504,2009,8,8,0,68.5,43.7,6.185655,7.4,1.214345
2505,2009,8,9,0,67,42.8,6.019293,7.2,1.180707
2506,2009,8,10,0,72.8,45.6,5.854299,7,1.145701
2507,2009,8,11,0,79.6,52.4,5.692586,6.8,1.107414
2508,2009,8,12,0,84.4,58,5.506898,6.6,1.093102
2509,2009,8,13,0,85.7,58.9,5.310059,6.4,1.089941
2510,2009,8,14,0,84.3,62.3,16.293423,6.2,-10.093423
2511,2009,8,15,0,81.1,53.4,6.051035,5.8,-0.251035
2512,2009,8,16,0,72.8,48.2,5.848794,5.7,-0.148794
2513,2009,8,17,0,74.9,47.5,5.703722,5.5,-0.203722
2514,2009,8,18,0,76.9,48.8,5.552344,5.3,-0.252344
2515,2009,8,19,0,78.7,51.9,5.400187,5.1,-0.300187
2516,2009,8,20,0,84.2,56.4,5.239995,4.9,-0.339995
2517,2009,8,21,0,87.4,60.4,5.06517,4.8,-0.26517
2518,2009,8,22,0,91.4,64.1,4.893282,4.8,-0.093282
2519,2009,8,23,0,88.3,61.5,10.656407,4.6,-6.056407
2520,2009,8,24,0.11,70.6,50.4,5.674484,4.5,-1.174484
2521,2009,8,25,0.07,72.8,49.6,5.811998,4.4,-1.411998
2522,2009,8,26,0,77.4,53.5,4.902664,4.2,-0.702664
2523,2009,8,27,0,82.2,55.2,4.769328,3.8,-0.969328
2524,2009,8,28,0,84.2,59.7,4.634904,3.7,-0.934904
2525,2009,8,29,0,86.5,61.1,4.503262,3.7,-0.803262
2526,2009,8,30,0,86.7,62.1,4.374676,3.6,-0.774676
2527,2009,8,31,0,84,63.7,4.253853,3.6,-0.653853
2528,2009,9,1,0,80.7,58.9,4.150498,3.5,-0.650498
2529,2009,9,2,0,82,61.8,4.036046,3.5,-0.536046
2530,2009,9,3,0,81.5,59.8,3.932556,3.5,-0.432556
2531,2009,9,4,0,80.2,60.6,3.842964,3.5,-0.342964
2532,2009,9,5,0,78.5,59.1,3.755786,3.4,-0.355786
2533,2009,9,6,0,75.3,59.1,3.671627,3.4,-0.271627
2534,2009,9,7,0,77.7,54.5,3.597679,3.3,-0.297679
2535,2009,9,8,0,77.9,51.1,3.51653,3.3,-0.21653
2536,2009,9,9,0,74.3,48.2,3.443354,3.3,-0.143354
2537,2009,9,10,0.01,79.9,52.6,3.381302,3.4,0.018698
2538,2009,9,11,0,81.8,56,3.311101,3.4,0.088899
2539,2009,9,12,0,81.8,58.7,3.244417,3.3,0.055583
2540,2009,9,13,0.01,81.6,59.4,4.90752,3.3,-1.60752
2541,2009,9,14,0.05,76.5,62.5,4.889988,3.5,-1.389988
2542,2009,9,15,0.34,64.1,44.7,3.235726,3.5,0.264274
2543,2009,9,16,0,64.8,44,3.20063,3.4,0.19937
2544,2009,9,17,0,70.3,48.1,3.329353,3.3,-0.029353
2545,2009,9,18,0,75.2,52.6,3.23649,3.3,0.06351
2546,2009,9,19,0,77.1,54.1,3.160514,3.3,0.139486
2547,2009,9,20,0,78.1,55.9,3.099907,3.2,0.100093
2548,2009,9,21,0.03,76.6,44.8,10.271603,3.2,-7.071603
2549,2009,9,22,0,60.8,39.6,3.550056,3.2,-0.350056
2550,2009,9,23,0,67.5,42.3,3.465451,3.2,-0.265451
2551,2009,9,24,0,71.6,46.1,3.4325,3.1,-0.3325
2552,2009,9,25,0,75.3,51.9,3.396552,3.1,-0.296552
2553,2009,9,26,0,79.2,51.9,3.324596,3.1,-0.224596
2554,2009,9,27,0,79.8,56.2,3.239944,3.1,-0.139944
2555,2009,9,28,0,78.9,52.2,3.158315,3,-0.158315
2556,2009,9,29,0,80.6,54.3,3.09953,3,-0.09953
2557,2009,9,30,0.03,72.6,43.6,3.651059,3,-0.651059
2558,2009,10,1,0,47.9,27,3.020337,3.1,0.079663
2559,2009,10,2,0,48.9,24.6,2.98356,3.1,0.11644
2560,2009,10,3,0,57.3,31.1,2.945907,3,0.054093
2561,2009,10,4,0,62.4,37.3,2.910672,3.1,0.189328
2562,2009,10,5,0.14,46.9,23.1,2.909322,3,0.090678
2563,2009,10,6,0,45.3,23.5,2.841112,3,0.158888
2564,2009,10,7,0,45.8,26,2.811122,3.2,0.388878
2565,2009,10,8,0,55.7,28.3,2.782578,3.2,0.417422
2566,2009,10,9,0,55.5,31.6,2.754532,3.1,0.345468
2567,2009,10,10,0,62.9,31.4,2.750596,3.1,0.349404
2568,2009,10,11,0,55.9,33.3,2.70295,3,0.29705
2569,2009,10,12,0,62.6,38.9,2.707432,3,0.292568
2570,2009,10,13,0,60.9,40.5,3.541717,3,-0.541717
2571,2009,10,14,0.03,53.1,40.5,3.139119,3.1,-0.039119
2572,2009,10,15,0.09,57.7,41.2,2.916047,3,0.083953
2573,2009,10,16,0,62.8,39.2,2.660243,2.9,0.239757
2574,2009,10,17,0,61.3,39.1,2.62792,2.9,0.27208
2575,2009,10,18,0,69.3,40.5,2.598601,2.8,0.201399
2576,2009,10,19,0,70.2,49.6,2.5656,2.8,0.2344
2577,2009,10,20,0.7,64.8,34.6,5.725687,3.2,-2.525687
2578,2009,10,21,0.12,48.1,30.5,2.795554,2.9,0.104446
2579,2009,10,22,0.01,49.4,29.9,2.632688,2.9,0.267312
2580,2009,10,23,0,53.6,33.6,2.6006,2.9,0.2994
2581,2009,10,24,0,58.3,36.1,2.571322,2.8,0.228678
2582,2009,10,25,0,60.2,30.6,2.548136,2.8,0.251864
2583,2009,10,26,0,45.8,25.4,2.528252,2.7,0.171748
2584,2009,10,27,0,57.4,29,2.680933,2.8,0.119067
2585,2009,10,28,0.06,35.3,20.6,2.481631,2.6,0.118369
2586,2009,10,29,0.02,30,20.1,2.461496,2.7,0.238504
2587,2009,10,30,0.01,36.8,18.6,2.442917,2.8,0.357083
2588,2009,10,31,0,51,29.7,2.425832,2.7,0.274168
2589,2009,11,1,0,58.1,31.7,2.409924,2.7,0.290076
2590,2009,11,2,0,61.8,35.1,2.396416,2.6,0.203584
2591,2009,11,3,0,57.9,37.3,2.381373,2.6,0.218627
2592,2009,11,4,0,63.5,38,2.369184,2.5,0.130816
2593,2009,11,5,0,65.7,37.5,2.367175,2.5,0.132825
2594,2009,11,6,0,64.5,41.7,2.352642,2.5,0.147358
2595,2009,11,7,0,61.3,38.2,2.337337,2.5,0.162663
2596,2009,11,8,0,56.8,29.6,2.325832,2.4,0.074168
2597,2009,11,9,0,45.4,26.8,2.316173,2.4,0.083827
2598,2009,11,10,0,48.8,28.3,2.307521,2.4,0.092479
2599,2009,11,11,0,54.2,36.8,2.299885,2.4,0.100115
2600,2009,11,12,0,60.4,42.2,2.294749,2.5,0.205251
2601,2009,11,13,0.05,50.2,28.1,2.352973,2.5,0.147027
2602,2009,11,14,0,35.8,20.6,2.282353,2.4,0.117647
2603,2009,11,15,0,34.8,12,2.27794,2.4,0.12206
2604,2009,11,16,0,33,11.8,2.274039,2.4,0.125961
2605,2009,11,17,0,45.3,21.7,2.270541,2.4,0.129459
2606,2009,11,18,0,54.7,27.6,2.267378,2.5,0.232622
2607,2009,11,19,0,51.5,25.5,2.264482,2.5,0.235518
2608,2009,11,20,0,43.7,22.6,2.261799,2.5,0.238201
2609,2009,11,21,0,56.9,26.6,2.259293,2.4,0.140707
2610,2009,11,22,0,41,19,2.256933,2.5,0.243067
2611,2009,11,23,0.02,50.1,16.5,2.267157,2.6,0.332843
2612,2009,11,24,0,33.1,15.3,2.252557,2,-0.252557
2613,2009,11,25,0,40.1,20.2,2.250495,1.8,-0.450495
2614,2009,11,26,0,44.7,24.1,2.248498,1.8,-0.448498
2615,2009,11,27,0,52.6,26.2,2.246556,1.8,-0.446556
2616,2009,11,28,0,50.1,28.7,2.24466,1.8,-0.44466
2617,2009,11,29,0,36.1,23.3,2.242803,1.8,-0.442803
2618,2009,11,30,0,41,20.8,2.240977,1.7,-0.540977
2619,2009,12,1,0,45.3,22.8,2.239178,1.7,-0.539178
2620,2009,12,2,0,46.5,20.3,2.237403,1.3,-0.937403
2621,2009,12,3,0,34.3,11.4,2.235647,0.93,-1.305647
2622,2009,12,4,0,26,5.3,2.233909,0.74,-1.493909
2623,2009,12,5,0,43.9,12,2.232186,0.72,-1.512186
2624,2009,12,6,0.01,39.4,1,2.230476,0.71,-1.520476
2625,2009,12,7,0.02,20,-1.6,2.228779,0.72,-1.508779
2626,2009,12,8,0.12,23.7,8.3,2.227104,0.71,-1.517104
2627,2009,12,9,0,18.4,-0.1,2.225437,0.73,-1.495437
2628,2009,12,10,0,22.7,0.5,2.223778,0.58,-1.643778
2629,2009,12,11,0,29.3,8.2,2.222124,0.59,-1.632124
2630,2009,12,12,0,33,14.7,2.220476,0.59,-1.630476
2631,2009,12,13,0.34,37.9,25,2.226421,0.61,-1.616421
2632,2009,12,14,0.02,34.9,22.4,2.217223,0.59,-1.627223
2633,2009,12,15,0,38.3,18,2.215588,0.53,-1.685588
2634,2009,12,16,0,42.4,21.4,2.213957,0.51,-1.703957
2635,2009,12,17,0,48.3,27.1,2.212332,0.51,-1.702332
2636,2009,12,18,0,46.1,23.6,2.210712,0.47,-1.740712
2637,2009,12,19,0,40.6,21.8,2.209096,0.47,-1.739096
2638,2009,12,20,0,40.7,20.4,2.207485,0.47,-1.737485
2639,2009,12,21,0,44.7,23.4,2.205879,0.48,-1.725879
2640,2009,12,22,0.03,42.8,24.7,2.225865,0.48,-1.745865
2641,2009,12,23,0.32,31.6,15.4,2.202733,0.48,-1.722733
2642,2009,12,24,0,30,8.4,2.201137,0.49,-1.711137
2643,2009,12,25,0,28.6,8,2.199546,0.51,-1.689546
2644,2009,12,26,0,29.4,6.6,2.197959,0.51,-1.687959
2645,2009,12,27,0,27.1,6.1,2.196377,0.51,-1.686377
2646,2009,12,28,0,29.6,8.9,2.194799,0.51,-1.684799
2647,2009,12,29,0,31.4,10.8,2.193226,0.51,-1.683226
2648,2009,12,30,0.02,29.9,14.4,2.191657,0.51,-1.681657
2649,2009,12,31,0.01,30.8,10.9,2.190092,0.51,-1.680092
2650,2010,1,1,0,34.9,10.8,2.188531,0.55,-1.638531
2651,2010,1,2,0,44.1,24.6,2.186975,0.62,-1.566975
2652,2010,1,3,0,41.2,20.1,2.185422,0.61,-1.575422
2653,2010,1,4,0,40.7,19.7,2.183874,0.64,-1.543874
