runoff,basin_cfs,Id,year,month,day,precip,tmax,tmin
0.68,2.158359,2670,2010,1,21,0.17,35.5,19.4
0.69,2.15676,2671,2010,1,22,0.31,32.2,22.7
0.7,2.155274,2672,2010,1,23,0.13,34.8,15.5
0.7,2.15379,2673,2010,1,24,0,32.9,10.5
0.72,2.152318,2674,2010,1,25,0,31.5,12.3
0.84,2.152561,2675,2010,1,26,0.08,39.4,19.7
0.78,2.162138,2676,2010,1,27,0.14,43.9,23
0.88,2.147957,2677,2010,1,28,0.13,31.9,24.5
0.81,2.146487,2678,2010,1,29,0,36.1,16.3
0.83,2.145023,2679,2010,1,30,0,39,16.8
0.85,2.143565,2680,2010,1,31,0.11,37.4,16.2
0.89,2.142107,2681,2010,2,1,0,36.7,15.4
1.1,2.140654,2682,2010,2,2,0,37.6,16.6
0.97,2.139204,2683,2010,2,3,0,41.1,20.5
1.2,2.137757,2684,2010,2,4,0,40.2,19.6
0.96,2.136315,2685,2010,2,5,0,41.5,22.7
1,2.155458,2686,2010,2,6,0.03,40.7,28.5
1,2.139543,2687,2010,2,7,0.41,38.8,26.3
0.99,2.132082,2688,2010,2,8,0.19,34.8,21.3
1,2.130648,2689,2010,2,9,0,32.1,14.1
1,2.129216,2690,2010,2,10,0,33.3,13.1
0.99,2.127789,2691,2010,2,11,0,37.5,15.1
0.99,2.126364,2692,2010,2,12,0,39.8,19.4
0.98,2.124942,2693,2010,2,13,0,45.3,26.6
0.98,2.123526,2694,2010,2,14,0,45.3,25.4
0.98,2.12211,2695,2010,2,15,0,44.9,24.7
0.96,2.1207,2696,2010,2,16,0,46.1,28.2
0.96,2.119291,2697,2010,2,17,0,43.2,24.9
0.95,2.117886,2698,2010,2,18,0,42.3,22.7
0.98,2.119406,2699,2010,2,19,0.08,39.5,23
0.98,2.115879,2700,2010,2,20,0.27,36.1,22.9
0.97,2.113704,2701,2010,2,21,0.1,29.9,19.7
0.97,2.112305,2702,2010,2,22,0.22,26.6,14.6
1,2.110913,2703,2010,2,23,0,28.3,10.4
1,2.109528,2704,2010,2,24,0,41.2,15.2
1,2.109453,2705,2010,2,25,0.06,36.7,23.3
0.99,2.106761,2706,2010,2,26,0,40.8,20.7
0.99,2.105381,2707,2010,2,27,0,42.7,21.8
1,2.109576,2708,2010,2,28,0.17,38.9,23.4
1,2.102649,2709,2010,3,1,0,36.2,22.5
0.97,2.101278,2710,2010,3,2,0,44.5,23.8
1,2.099906,2711,2010,3,3,0,47.3,29.2
1,2.127249,2712,2010,3,4,0.11,44.8,28
1.1,2.098848,2713,2010,3,5,0.11,37.1,24
0.99,2.095884,2714,2010,3,6,0,42.3,23.9
1,2.116312,2715,2010,3,7,0.14,41.8,27
1,2.102649,2716,2010,3,8,0.04,40.5,26.5
1,2.116373,2717,2010,3,9,0.03,45.8,25.6
1,2.090912,2718,2010,3,10,0.06,36.4,20.8
1,2.089217,2719,2010,3,11,0.09,27.7,16
1.1,2.087859,2720,2010,3,12,0,38.1,13.9
1.1,2.086505,2721,2010,3,13,0,50,24.1
1.1,2.105612,2722,2010,3,14,0.11,39.5,23
1.2,2.083825,2723,2010,3,15,0,39,22.9
1.2,2.082478,2724,2010,3,16,0,48.8,24.1
1.3,2.082389,2725,2010,3,17,0,56,30.7
1.3,2.083745,2726,2010,3,18,0,56.8,33.2
1.3,2.103206,2727,2010,3,19,0.03,50.1,22.6
1.3,2.077221,2728,2010,3,20,0,43.8,20.5
1.3,2.075883,2729,2010,3,21,0,48.4,23
1.3,2.078717,2730,2010,3,22,0,59.2,30.4
1.2,2.0749,2731,2010,3,23,0,54.5,24.9
1.3,2.071925,2732,2010,3,24,0,42.3,20.5
1.2,2.070596,2733,2010,3,25,0,47.5,22.6
1.2,2.157878,2734,2010,3,26,0,50.2,28
1.3,2.079905,2735,2010,3,27,0.03,42.3,22
1.3,2.066816,2736,2010,3,28,0,42.8,19.3
1.4,2.066455,2737,2010,3,29,0,56.1,26.7
1.6,2.076663,2738,2010,3,30,0,64.3,39.7
1.2,2.281685,2739,2010,3,31,0.2,58.1,30.2
1.5,2.067602,2740,2010,4,1,0.34,33.1,19.5
1.9,2.065244,2741,2010,4,2,0.03,35.6,15.2
1.3,2.063079,2742,2010,4,3,0,40.1,14.3
1.4,2.062751,2743,2010,4,4,0.29,40.1,20
1.3,2.059197,2744,2010,4,5,0.05,39.4,19.7
2.1,2.06342,2745,2010,4,6,0.14,39.2,21.8
1.4,2.055759,2746,2010,4,7,0,37.2,21.1
1.5,2.054143,2747,2010,4,8,0,43,20.8
1.5,2.053627,2748,2010,4,9,0,57.7,26.3
1.6,2.051082,2749,2010,4,10,0,45.3,26.5
1.7,2.057484,2750,2010,4,11,0,57.3,29.9
1.7,2.070409,2751,2010,4,12,0,58,41.9
1.5,2.110167,2752,2010,4,13,0.17,45.2,25.5
1.5,2.067531,2753,2010,4,14,0,45.3,24.3
1.6,2.065611,2754,2010,4,15,0,54.5,29.4
1.6,2.08602,2755,2010,4,16,0,60,35.6
1.7,2.107376,2756,2010,4,17,0,62.9,38.6
1.8,2.24352,2757,2010,4,18,0,64.8,39.1
1.9,2.493614,2758,2010,4,19,0,67.2,40.1
2.1,2.714577,2759,2010,4,20,0,67.3,43
2.6,3.989233,2760,2010,4,21,0.19,63.9,36.7
2.1,2.858051,2761,2010,4,22,0.12,43.8,24.3
2,2.738648,2762,2010,4,23,0.03,44.3,23.7
1.9,2.635882,2763,2010,4,24,0,52.2,28.9
1.9,2.578887,2764,2010,4,25,0,60.4,31.8
2,2.487517,2765,2010,4,26,0,56.7,32.9
2.2,2.558677,2766,2010,4,27,0,61.5,32.7
2.4,2.795688,2767,2010,4,28,0.07,63.6,44.9
2.3,2.69236,2768,2010,4,29,0.12,50.2,19.4
2.2,2.491415,2769,2010,4,30,0.04,37.1,22.6
2.2,2.621819,2770,2010,5,1,0.08,45,27.7
2.1,2.705821,2771,2010,5,2,0.02,47.9,27.6
2,2.460081,2772,2010,5,3,0.05,46.2,28
2.1,3.006208,2773,2010,5,4,0,63.3,30
2.3,2.880829,2774,2010,5,5,0,54.7,33.2
2.6,3.512146,2775,2010,5,6,0,65.3,25.8
2.5,3.035061,2776,2010,5,7,0,45,22.8
2.6,2.930051,2777,2010,5,8,0,51.1,26
2.9,3.685883,2778,2010,5,9,0,63.6,32.7
3,4.089205,2779,2010,5,10,0,58.5,35.1
3.1,9.847852,2780,2010,5,11,0.36,55,31
3,8.029495,2781,2010,5,12,0.15,42.7,30.8
2.9,7.772986,2782,2010,5,13,0.14,48.6,29.6
2.8,8.581484,2783,2010,5,14,0.08,49.3,30
2.7,8.093647,2784,2010,5,15,0,53.7,32.2
2.8,9.919117,2785,2010,5,16,0,60.9,35.5
2.9,11.76547,2786,2010,5,17,0,66.2,42.1
3.2,17.202072,2787,2010,5,18,0.09,65.7,40.8
3.1,15.323962,2788,2010,5,19,0.08,54.1,37.3
3.4,21.089702,2789,2010,5,20,0,63.3,37.8
4,21.110644,2790,2010,5,21,0,65.9,38.7
4.4,22.299944,2791,2010,5,22,0,66.6,33.8
4.3,21.227982,2792,2010,5,23,0,50.3,30.2
4.3,22.763345,2793,2010,5,24,0.06,44.8,27.8
4.1,20.92325,2794,2010,5,25,0.06,49.3,28.2
4.2,23.26128,2795,2010,5,26,0,61.2,36.3
4.5,23.217373,2796,2010,5,27,0,59.3,45.3
4.7,23.940242,2797,2010,5,28,0,61.1,48.4
4.7,22.797885,2798,2010,5,29,0,55,33.7
4.8,22.467677,2799,2010,5,30,0,57.3,30.7
5.4,23.690182,2800,2010,5,31,0,63.7,36.7
6.1,24.327293,2801,2010,6,1,0,73,45
7.6,25.897832,2802,2010,6,2,0.02,65.5,47.6
13,25.456515,2803,2010,6,3,0,72.7,49.8
16,25.198188,2804,2010,6,4,0,75.7,51.8
17,25.443718,2805,2010,6,5,0,79,51.7
19,25.510572,2806,2010,6,6,0,80.7,52.8
27,26.291347,2807,2010,6,7,0,86.8,57.7
29,25.720422,2808,2010,6,8,0,85,50.3
28,28.370048,2809,2010,6,9,0.02,75.8,48.1
29,28.324735,2810,2010,6,10,0,81.1,53.3
30,27.370168,2811,2010,6,11,0,73.2,40.9
23,26.855833,2812,2010,6,12,0.07,51,39.3
22,26.743162,2813,2010,6,13,0.38,47.5,39.3
19,26.119769,2814,2010,6,14,0.01,55.5,39.3
18,25.68699,2815,2010,6,15,0,68.6,40.4
19,27.315191,2816,2010,6,16,0,75.3,50.4
19,25.25096,2817,2010,6,17,0,67.4,35.8
19,25.090349,2818,2010,6,18,0,69.5,36.1
18,24.98459,2819,2010,6,19,0,75.6,45.6
18,24.142779,2820,2010,6,20,0,75.4,47.6
17,23.571675,2821,2010,6,21,0,75.2,47.3
17,22.769604,2822,2010,6,22,0,73.6,49.1
16,22.314048,2823,2010,6,23,0,75.6,49
16,21.676899,2824,2010,6,24,0,79.3,54.1
16,21.054754,2825,2010,6,25,0,83.8,57.6
16,20.695254,2826,2010,6,26,0,82.1,53.1
16,20.029373,2827,2010,6,27,0,78.8,53.2
15,19.485319,2828,2010,6,28,0,82.1,55.5
15,19.172208,2829,2010,6,29,0,85.1,61.2
14,18.555868,2830,2010,6,30,0,87.7,64.6
14,17.589775,2831,2010,7,1,0,84.4,60.4
14,16.921793,2832,2010,7,2,0,82.6,57.4
14,16.271533,2833,2010,7,3,0,82.4,55.6
13,15.617959,2834,2010,7,4,0,72.1,51
13,14.800605,2835,2010,7,5,0,73.5,48.3
12,14.418249,2836,2010,7,6,0,81.6,52.6
12,13.691204,2837,2010,7,7,0,78.7,51.8
11,13.149117,2838,2010,7,8,0,79.2,50.5
11,12.665732,2839,2010,7,9,0,80.5,55
10,13.838485,2840,2010,7,10,0,81.5,56.9
10,12.3487,2841,2010,7,11,0,83,58.3
10,12.25151,2842,2010,7,12,0,84.3,61.1
9.9,11.53013,2843,2010,7,13,0,88.4,64.9
9.5,11.196145,2844,2010,7,14,0,86.4,62.8
9.1,10.499482,2845,2010,7,15,0,84.1,57.6
8.7,10.050246,2846,2010,7,16,0,87.7,61.5
8.6,9.548968,2847,2010,7,17,0,87.3,65.2
8.3,9.079469,2848,2010,7,18,0,87.6,65.7
8,8.667976,2849,2010,7,19,0,91.4,67.7
7.6,8.229356,2850,2010,7,20,0,91.4,63
7.2,7.848041,2851,2010,7,21,0,90.7,61.4
7.2,7.483984,2852,2010,7,22,0,88.8,61.1
7,7.147724,2853,2010,7,23,0,87.5,59.9
6.8,6.845919,2854,2010,7,24,0,89,60.2
6.7,6.555921,2855,2010,7,25,0,87.2,62.7
6.6,6.289514,2856,2010,7,26,0,89.7,65.7
7,6.469666,2857,2010,7,27,0.04,82.6,56.5
6.8,11.792015,2858,2010,7,28,0.61,78.3,55
6.5,7.345321,2859,2010,7,29,0.07,77.9,56.4
6.5,8.683867,2860,2010,7,30,0.11,80,58.3
6.3,6.938493,2861,2010,7,31,0.17,81.5,57.2
6.1,6.600754,2862,2010,8,1,0,84.3,61.1
6.1,6.301773,2863,2010,8,2,0,84.3,60.3
6,6.034846,2864,2010,8,3,0,85.9,61.5
5.8,5.770794,2865,2010,8,4,0,84.8,63.1
5.7,5.534593,2866,2010,8,5,0,85.8,63.9
5.5,5.315312,2867,2010,8,6,0,84.8,59.2
5.5,5.263695,2868,2010,8,7,0,84.3,57.4
5.4,4.963934,2869,2010,8,8,0,81.8,58.4
5.4,4.800317,2870,2010,8,9,0.06,77.7,55.6
5.2,4.6595,2871,2010,8,10,0,78.3,53
5,4.524206,2872,2010,8,11,0,80,55.8
4.9,4.397114,2873,2010,8,12,0,78.4,51.2
4.8,4.28275,2874,2010,8,13,0,79.8,52.5
4.6,4.180466,2875,2010,8,14,0,83.9,52.9
4.4,4.061949,2876,2010,8,15,0,82.6,53.2
4.2,3.967953,2877,2010,8,16,0,86.1,59.9
4,3.86197,2878,2010,8,17,0,86.8,60.2
4,3.769534,2879,2010,8,18,0,86.7,60.8
4.6,7.587535,2880,2010,8,19,0.4,83.5,52.1
4.5,4.173659,2881,2010,8,20,0.14,75.1,51.9
4.3,3.730322,2882,2010,8,21,0,83.7,55.5
4.3,3.646294,2883,2010,8,22,0,84.5,60
4.3,3.568974,2884,2010,8,23,0,81.5,51.8
4.2,3.497508,2885,2010,8,24,0,74.2,49.9
3.7,3.434822,2886,2010,8,25,0,79.2,45.9
3.4,3.375749,2887,2010,8,26,0,86.4,55.4
3.4,3.891355,2888,2010,8,27,0.06,87.2,61.4
3.3,3.284428,2889,2010,8,28,0,81.7,64.3
3.4,3.233302,2890,2010,8,29,0,74.9,50.4
3.4,3.343862,2891,2010,8,30,0.08,67.7,42.8
3.4,3.160008,2892,2010,8,31,0,64.8,41.1
3.2,3.125334,2893,2010,9,1,0,71.5,44.3
3.2,3.082021,2894,2010,9,2,0,75.7,48.5
3,3.040324,2895,2010,9,3,0,75.3,51.3
2.9,3.002103,2896,2010,9,4,0,83.9,55
2.9,2.956069,2897,2010,9,5,0,83.5,62.1
2.9,2.914873,2898,2010,9,6,0,80.2,42.4
2.9,2.881502,2899,2010,9,7,0,66.4,36.8
2.8,2.847238,2900,2010,9,8,0,78.1,49.6
3,5.496251,2901,2010,9,9,0.14,73.7,44.7
2.9,2.859912,2902,2010,9,10,0,61.5,37.3
2.9,2.837855,2903,2010,9,11,0,61.7,37.1
2.6,2.814788,2904,2010,9,12,0,72.6,42.7
2.4,2.784995,2905,2010,9,13,0,76.1,49.5
2.3,2.753669,2906,2010,9,14,0,77.1,52.9
2.3,2.723598,2907,2010,9,15,0,75.6,51.2
2.2,2.697394,2908,2010,9,16,0,73.8,51.1
2.2,2.674205,2909,2010,9,17,0,79.4,52.5
2.1,2.651168,2910,2010,9,18,0,79.7,54.2
1.8,2.63056,2911,2010,9,19,0,81.5,51.6
1.8,2.612633,2912,2010,9,20,0,80.1,51.4
1.8,2.596684,2913,2010,9,21,0,71.7,47.4
1.7,2.581789,2914,2010,9,22,0,76.4,46.3
1.7,2.568373,2915,2010,9,23,0,69.3,49.5
1.7,2.555779,2916,2010,9,24,0,70.5,42.8
1.6,2.545422,2917,2010,9,25,0,76,50.3
1.6,2.534011,2918,2010,9,26,0,78.1,52.7
1.6,2.523908,2919,2010,9,27,0,82.2,54.4
1.5,2.51506,2920,2010,9,28,0,82,55.9
1.5,2.507625,2921,2010,9,29,0,84.4,56
1.5,2.501132,2922,2010,9,30,0,79.9,54.8
1.5,2.495401,2923,2010,10,1,0,81.3,54.9
1.5,2.490291,2924,2010,10,2,0,81.2,56.2
1.4,2.572602,2925,2010,10,3,0.03,79.1,54.5
2.1,3.001573,2926,2010,10,4,0.08,71,48.9
2.9,3.246169,2927,2010,10,5,0.5,53.6,42.9
2.8,3.346869,2928,2010,10,6,0.65,51.3,42
2.4,2.900096,2929,2010,10,7,0.19,48.7,37.5
2.2,2.551424,2930,2010,10,8,0.05,49.9,35.9
2.2,2.467054,2931,2010,10,9,0,54.3,36.5
2.1,2.465519,2932,2010,10,10,0,58.8,39.4
2.1,2.466615,2933,2010,10,11,0,62.2,41.8
2.1,2.684336,2934,2010,10,12,0.04,64.2,38.8
2.2,2.458516,2935,2010,10,13,0,59.7,34.7
2.2,2.592319,2936,2010,10,14,0.01,61.3,38.3
2.1,2.461075,2937,2010,10,15,0,68,41.7
2.1,2.468959,2938,2010,10,16,0,68.7,46.1
2.1,2.506058,2939,2010,10,17,0,68.5,47.1
2.4,2.681668,2940,2010,10,18,0.09,56.5,42.2
2.2,3.119513,2941,2010,10,19,0.16,51.8,40.7
2.1,2.462516,2942,2010,10,20,0,58.5,39.3
2.1,2.455928,2943,2010,10,21,0,59.3,39.4
2.1,2.450138,2944,2010,10,22,0,58.5,42.9
2.2,2.444886,2945,2010,10,23,0.02,54.4,39
2.2,2.820838,2946,2010,10,24,0.11,51.8,39.9
2.6,3.830959,2947,2010,10,25,0.39,59,36.8
2.2,2.587812,2948,2010,10,26,0.08,46.4,27.2
2.2,2.455953,2949,2010,10,27,0,42.9,22
2.4,2.447935,2950,2010,10,28,0,39.7,19.7
2.4,2.44097,2951,2010,10,29,0,52.8,28.3
2.4,2.440706,2952,2010,10,30,0,60.3,36.7
2.3,2.658662,2953,2010,10,31,0.07,50.7,32.4
2.3,2.425353,2954,2010,11,1,0,54,33
2.3,2.42095,2955,2010,11,2,0.02,53.9,35
2.2,2.416997,2956,2010,11,3,0,59.7,37.5
2.2,2.413455,2957,2010,11,4,0,61.5,38.9
2.1,2.41012,2958,2010,11,5,0,64.3,39.3
2.1,2.409887,2959,2010,11,6,0,66.2,42.6
2.1,2.406624,2960,2010,11,7,0,61.3,40
2.3,3.321126,2961,2010,11,8,0.16,56.4,35.9
2,2.424572,2962,2010,11,9,0.42,44.4,22.2
2.2,2.417635,2963,2010,11,10,0.03,34.6,18.6
2.2,2.411215,2964,2010,11,11,0.14,35.9,20.1
2.2,2.405692,2965,2010,11,12,0,34.5,17.3
2.2,2.400858,2966,2010,11,13,0,43.3,18.6
2.2,2.396533,2967,2010,11,14,0.01,37.9,21.7
2.1,2.392625,2968,2010,11,15,0.03,47,29.2
2,2.38906,2969,2010,11,16,0,49.5,31
2,2.385778,2970,2010,11,17,0,55.5,23.7
1.9,2.382727,2971,2010,11,18,0,48.3,24.1
1.9,2.382182,2972,2010,11,19,0,58.3,37.1
1.9,2.594711,2973,2010,11,20,0.02,50.6,35
1.9,2.389078,2974,2010,11,21,0.73,39.4,26.5
1.8,2.382127,2975,2010,11,22,0.06,29.5,20
1.5,2.378045,2976,2010,11,23,0.13,32.1,20.6
1.4,2.374355,2977,2010,11,24,0.08,36.1,6.6
1.2,2.370986,2978,2010,11,25,0,13.9,-4.1
1.1,2.367892,2979,2010,11,26,0,23,-4.6
1,2.365029,2980,2010,11,27,0,34.7,14.1
1,2.362338,2981,2010,11,28,0.07,39.5,19.6
1,2.359785,2982,2010,11,29,0,28.7,13.6
1,2.357347,2983,2010,11,30,0,24.8,4.5
1,2.355003,2984,2010,12,1,0.01,38.8,11.6
1.1,2.352738,2985,2010,12,2,0,48,26.1
1.2,2.35054,2986,2010,12,3,0,53.2,29.6
1.7,2.348396,2987,2010,12,4,0,48.4,31.1
1.7,2.361171,2988,2010,12,5,0.01,42.4,27.5
1.7,2.375017,2989,2010,12,6,0.07,45.3,27.3
1.6,2.342301,2990,2010,12,7,0.01,46.6,27.3
1.8,2.340287,2991,2010,12,8,0,42.6,24.9
1.7,2.338298,2992,2010,12,9,0,49.1,30.9
1.7,2.406347,2993,2010,12,10,0.03,48.6,30.5
1.7,2.337496,2994,2010,12,11,0,47.7,28.9
1.7,2.335064,2995,2010,12,12,0,45.5,27.1
1.7,2.332739,2996,2010,12,13,0,54.6,34.1
1.7,2.330534,2997,2010,12,14,0,55.9,37.1
1.7,2.457326,2998,2010,12,15,0.09,55,34.7
1.3,2.337221,2999,2010,12,16,0.01,37.9,18.2
1.2,2.333264,3000,2010,12,17,0,30.9,14.1
0.95,2.330182,3001,2010,12,18,0.06,35,18.6
0.9,2.457806,3002,2010,12,19,0.23,43,31
0.84,2.362453,3003,2010,12,20,1.11,41.6,33
0.78,2.324331,3004,2010,12,21,1.55,34.4,24.7
0.7,2.321185,3005,2010,12,22,0.42,32,25.1
0.62,2.318296,3006,2010,12,23,0.33,34.1,25.3
0.61,2.317641,3007,2010,12,24,0.21,38.6,20.6
0.62,2.313094,3008,2010,12,25,0,33.8,18.8
0.61,2.312848,3009,2010,12,26,0.06,37.6,19.3
0.61,2.311339,3010,2010,12,27,0.04,37.1,18.6
0.62,2.306291,3011,2010,12,28,0,35.7,16.5
0.6,2.306112,3012,2010,12,29,0.05,38.2,19.1
0.6,2.302167,3013,2010,12,30,0.28,36.5,10.4
0.61,2.300193,3014,2010,12,31,0,16.6,-5
0.61,2.29826,3015,2011,1,1,0,7.9,-5
0.6,2.296363,3016,2011,1,2,0,21.5,2.4
0.6,2.294493,3017,2011,1,3,0,28.9,10.1
0.59,2.292643,3018,2011,1,4,0,26.3,11.1
0.6,2.290812,3019,2011,1,5,0,29.5,7.7
0.6,2.289002,3020,2011,1,6,0,34.4,12.7
0.6,2.287208,3021,2011,1,7,0,40.3,17.3
0.61,2.285424,3022,2011,1,8,0,39.4,18.9
0.6,2.289547,3023,2011,1,9,0,39.5,16.6
0.6,2.281901,3024,2011,1,10,0.04,22.4,-0.4
0.6,2.280142,3025,2011,1,11,0,22.3,-0.5
0.6,2.278384,3026,2011,1,12,0,30.6,12.7
0.61,2.276635,3027,2011,1,13,0,40.8,21.4
0.62,2.274889,3028,2011,1,14,0,42.7,23.9
0.96,2.273151,3029,2011,1,15,0,42.5,24
1.1,2.271415,3030,2011,1,16,0,48.1,26.8
1.4,2.269686,3031,2011,1,17,0,50.9,34
1.2,2.267959,3032,2011,1,18,0,49.9,26
1.2,2.266239,3033,2011,1,19,0,44,23.2
0.64,2.265246,3034,2011,1,20,0.02,35.1,11
0.69,2.262812,3035,2011,1,21,0,43,16.2
0.7,2.261107,3036,2011,1,22,0,46.4,24.1
0.71,2.259407,3037,2011,1,23,0,43.3,14.5
0.73,2.257707,3038,2011,1,24,0,41.8,16.3
0.74,2.256013,3039,2011,1,25,0,39.3,22.9
0.74,2.254326,3040,2011,1,26,0,41.2,20.5
0.78,2.252645,3041,2011,1,27,0,41.2,18.5
0.82,2.250963,3042,2011,1,28,0,47.1,24
1.2,2.249288,3043,2011,1,29,0,49.4,26.2
1.2,2.247615,3044,2011,1,30,0,47.3,27.8
1.4,2.262719,3045,2011,1,31,0.31,39.7,19.2
0.77,2.244317,3046,2011,2,1,0.19,26.4,11.5
0.74,2.242655,3047,2011,2,2,0,16.2,-5.5
0.71,2.241,3048,2011,2,3,0,20.7,-3.1
0.69,2.239348,3049,2011,2,4,0,38.3,14.4
0.68,2.237702,3050,2011,2,5,0,43.2,22.2
1,2.236059,3051,2011,2,6,0,43.5,25.5
0.92,2.234418,3052,2011,2,7,0,38,23
0.57,2.232785,3053,2011,2,8,0.02,48.9,17.5
0.58,2.231154,3054,2011,2,9,0.06,27.2,11.6
0.59,2.229525,3055,2011,2,10,0,28.8,8.6
0.59,2.227905,3056,2011,2,11,0,34.1,11.3
1.4,2.226283,3057,2011,2,12,0,41.8,18.6
1,2.224668,3058,2011,2,13,0,50.2,26
0.84,2.223582,3059,2011,2,14,0,52,28.9
0.81,2.222462,3060,2011,2,15,0,51.1,30.2
0.76,2.2203,3061,2011,2,16,0,49.9,29.2
0.5,2.221223,3062,2011,2,17,0.39,40.2,14.7
0.51,2.21666,3063,2011,2,18,0,33.8,14
0.88,2.238354,3064,2011,2,19,0.04,39.8,28.3
0.9,2.213789,3065,2011,2,20,0.11,35.5,18.4
0.57,2.211932,3066,2011,2,21,0,32.5,13.8
0.58,2.210351,3067,2011,2,22,0,33.9,15.5
0.58,2.208764,3068,2011,2,23,0,37.6,15.8
0.57,2.207184,3069,2011,2,24,0,36.1,16.9
0.91,2.208849,3070,2011,2,25,0.07,37.7,22.1
0.6,2.204214,3071,2011,2,26,0.58,35.9,19.4
0.63,2.202479,3072,2011,2,27,0.43,27.9,9.4
0.65,2.200914,3073,2011,2,28,0,31.2,9.2
0.68,2.199351,3074,2011,3,1,0,39.7,19
0.91,2.197795,3075,2011,3,2,0,43.2,22.9
0.78,2.233956,3076,2011,3,3,0.03,48.3,29.8
0.76,2.196654,3077,2011,3,4,0,45.8,23.1
0.78,2.194771,3078,2011,3,5,0,43.7,22.8
0.8,2.193479,3079,2011,3,6,0,50.2,29.6
0.86,2.296346,3080,2011,3,7,0.19,46.3,30.5
0.88,2.197067,3081,2011,3,8,0.23,36,19.6
1.1,2.192563,3082,2011,3,9,0,39.6,19.6
0.99,2.190076,3083,2011,3,10,0,50.9,27.7
1.1,2.191278,3084,2011,3,11,0,56.9,32.6
1.1,2.185836,3085,2011,3,12,0,50.4,29.5
1.1,2.183747,3086,2011,3,13,0,49.1,27
1.2,2.183305,3087,2011,3,14,0,51.6,29.2
1.3,2.18349,3088,2011,3,15,0,52.9,33.2
1.8,2.190832,3089,2011,3,16,0,57.4,34
1.7,2.593741,3090,2011,3,17,0.33,55.3,27.9
1.5,2.278003,3091,2011,3,18,0,41.6,23.4
1.5,2.257606,3092,2011,3,19,0,47.4,27.6
1.4,2.240698,3093,2011,3,20,0,39,25
1.4,2.253982,3094,2011,3,21,0.07,39.8,26
1.6,2.216962,3095,2011,3,22,0.27,34.3,20.8
1.7,2.20689,3096,2011,3,23,0,39.9,20.5
1.5,2.231806,3097,2011,3,24,0.06,44.2,22.2
1.5,2.29338,3098,2011,3,25,0.16,41.7,25.5
1.4,2.211676,3099,2011,3,26,0,39.1,24.1
1.4,2.201882,3100,2011,3,27,0,40.8,26.2
1.3,2.193638,3101,2011,3,28,0,46.6,26.8
1.4,2.186667,3102,2011,3,29,0,45.6,20.6
1.5,2.180736,3103,2011,3,30,0,46.4,23.1
1.7,2.234409,3104,2011,3,31,0,57.8,32.7
2,2.411318,3105,2011,4,1,0,66.1,37
2.6,2.810536,3106,2011,4,2,0,67.2,40.5
3.1,6.270663,3107,2011,4,3,0.55,65.5,34
2.1,4.118044,3108,2011,4,4,0.01,37.4,20.7
2.1,3.824708,3109,2011,4,5,0,51.3,22.2
2.4,5.959321,3110,2011,4,6,0.2,63.3,29.7
2.3,4.432554,3111,2011,4,7,0.01,52.1,29.6
2.4,4.350214,3112,2011,4,8,0.76,42.9,22
2.2,3.932779,3113,2011,4,9,0.12,31.5,17.5
2.2,3.693553,3114,2011,4,10,0,34.6,18.1
2.2,3.486593,3115,2011,4,11,0,44.1,21
2.2,3.301129,3116,2011,4,12,0,51.5,29
2.2,3.128201,3117,2011,4,13,0.02,50.9,30.5
2.1,3.006818,3118,2011,4,14,0,52.4,26.4
2.1,2.866576,3119,2011,4,15,0,46.6,24.1
2.4,2.85206,3120,2011,4,16,0,56.6,34.4
3,2.827286,3121,2011,4,17,0,61.1,40.4
3.9,2.906746,3122,2011,4,18,0,63.9,42.7
4,3.826841,3123,2011,4,19,0.1,57.6,35.9
3.9,3.058941,3124,2011,4,20,0,53.3,31.7
3.9,4.330477,3125,2011,4,21,0.01,57.8,34.6
3.9,3.407497,3126,2011,4,22,0,52.9,28.3
4,3.368945,3127,2011,4,23,0.06,47,25.8
4,3.140858,3128,2011,4,24,0.18,42.9,29.7
3.8,3.337027,3129,2011,4,25,0.08,50,30.8
3.6,2.957896,3130,2011,4,26,0.02,51.6,29
3.5,2.832686,3131,2011,4,27,0,45.7,25.7
3.7,2.723698,3132,2011,4,28,0,51.2,25.7
3.7,2.672241,3133,2011,4,29,0,59.9,32
3.5,2.568585,3134,2011,4,30,0,37.7,22.3
3.5,2.511006,3135,2011,5,1,0,40.3,23
3.5,2.458657,3136,2011,5,2,0,45.4,25
3.6,2.424518,3137,2011,5,3,0,56.3,30.4
3.7,2.845263,3138,2011,5,4,0,63.1,31.9
4,2.890189,3139,2011,5,5,0,57.9,30
4.6,3.170317,3140,2011,5,6,0,70.2,37.1
5.1,5.358114,3141,2011,5,7,0,70.6,44.3
5.9,6.738936,3142,2011,5,8,0,71.5,46.2
5.4,14.026131,3143,2011,5,9,0.49,54.5,31.9
5.1,9.255063,3144,2011,5,10,0.22,43.1,29.4
4.9,13.017257,3145,2011,5,11,0.27,47.1,31.7
4.6,10.617159,3146,2011,5,12,0.02,56.9,35.7
4.6,11.433158,3147,2011,5,13,0,65.3,39.6
4.9,16.056692,3148,2011,5,14,0.03,68.1,44.3
5.2,15.112237,3149,2011,5,15,0.02,64,45
5.5,14.620868,3150,2011,5,16,0,57.9,32.2
5.4,12.993393,3151,2011,5,17,0,47.2,31.2
5.2,14.129451,3152,2011,5,18,0.08,50,31.9
4.8,13.467431,3153,2011,5,19,0.26,46.1,30.8
